9.74	141.29612	167.58628	770.32928	141.2176	167.32692	768.39294
9.75	141.18792	167.91085	766.42799	140.79612	167.61775	768.89567
9.76	140.10603	167.91085	768.23906	140.38846	167.91601	769.35354
9.77	139.78145	168.23542	771.23764	139.99831	168.22413	769.76319
9.78	139.94374	168.07314	773.24791	139.62773	168.545	770.11217
9.79	138.98479	169.03209	769.88884	139.27742	168.88081	770.40123
9.8	138.69956	169.31732	770.26062	138.94934	169.23087	770.65363
9.81	138.69956	169.31732	770.57121	138.64358	169.59485	770.89379
9.82	138.08976	169.92712	771.09612	138.3582	169.97279	771.14209
9.83	138.53727	170.88608	769.40979	138.09076	170.36295	771.41607
9.84	137.83404	170.18284	771.99646	137.83786	170.7637	771.72905
9.85	137.55275	171.58931	772.37373	137.59864	171.17584	772.08137
9.86	137.57832	171.33359	772.87842	137.37286	171.59786	772.47226
9.87	136.93902	172.22861	770.82581	137.16032	172.02961	772.90406
9.88	136.55543	172.48433	774.59465	136.96176	172.47018	773.37883
9.89	137.1308	172.99578	772.60612	136.77609	172.9196	773.88746
9.9	136.42757	172.99578	775.29411	136.59974	173.37843	774.42338
9.91	136.42757	174.40225	775.96245	136.43053	173.84712	774.97492
9.92	136.55543	173.8908	775.84557	136.26574	174.32463	775.53574
9.93	136.2997	174.9137	774.1581	136.10282	174.81226	776.10807
9.94	136.00562	175.38677	777.47902	135.94145	175.30952	776.69457
9.95	136.17185	175.553	777.63336	135.78325	175.81599	777.28674
9.96	135.30239	176.51195	776.97311	135.63122	176.33149	777.87863
9.97	135.27682	177.47091	777.94205	135.4905	176.85454	778.46642
9.98	135.14896	176.70374	779.44908	135.36436	177.38543	779.03992
9.99	135.14896	178.11021	779.08585	135.25372	177.92773	779.58466
10	135.14896	178.11021	782.7372	135.15753	178.48179	780.08716
10.01	135.0211	178.90295	781.87691	135.07367	179.04745	780.53572
10.02	135.0211	179.74684	780.34798	134.99972	179.6221	780.93773
10.03	135.0211	180.73136	781.87065	134.9329	180.20177	781.31292
10.04	135.0211	180.30942	781.26358	134.87066	180.78397	781.68029
10.05	134.66948	181.90342	780.44975	134.8113	181.36915	782.06084
10.06	134.78669	181.4346	781.82732	134.75405	181.95638	782.47107
10.07	134.78669	182.84107	782.79266	134.6975	182.5466	782.91496
10.08	134.48015	183.38202	780.23674	134.64036	183.1387	783.38931
10.09	134.48015	183.70659	787.7877	134.58173	183.73302	783.88378
10.1	134.78669	184.24754	782.74719	134.51961	184.33202	784.37332
10.11	134.31786	184.95077	789.47334	134.45151	184.9382	784.85093
10.12	134.48015	184.78849	782.19009	134.37634	185.5535	785.31299
10.13	134.27098	186.87295	788.7355	134.29271	186.17852	785.77877
10.14	134.31786	186.35724	785.0267	134.19969	186.80995	786.25936
10.15	134.01647	187.76371	784.53545	134.09655	187.44707	786.77831
10.16	134.15557	187.926	784.51904	133.9832	188.08782	787.35212
10.17	134.01647	189.17018	789.52805	133.85949	188.73125	787.97557
10.18	134.01647	189.17018	784.55032	133.72655	189.37656	788.62343
10.19	133.11232	190.17479	791.31706	133.58732	190.02529	789.26927
10.2	133.93919	190.08979	790.5481	133.44614	190.67857	789.86553
10.21	133.21278	191.98312	794.6907	133.30551	191.3372	790.37266
10.22	132.91139	191.27989	791.48727	133.17026	191.99938	790.76624
10.23	133.07368	193.2273	789.60258	133.04497	192.66546	791.05301
10.24	132.61	193.38959	789.89128	132.93242	193.33297	791.24926
10.25	132.86451	193.9053	795.71014	132.8346	194.0021	791.36056
10.26	132.61	194.79606	789.07333	132.75144	194.67419	791.38829
10.27	132.40909	195.09744	792.91267	132.68231	195.35024	791.35665
10.28	132.71046	195.80067	789.61746	132.62522	196.03147	791.28429
10.29	132.71046	197.20714	791.44272	132.57627	196.71723	791.19358
10.3	132.53272	196.6894	791.27419	132.5319	197.40573	791.0988
10.31	132.7491	198.85318	789.26605	132.48959	198.09687	791.01339
10.32	132.09095	198.54666	791.63498	132.44747	198.78787	790.94947
10.33	132.7491	199.17776	790.51353	132.40482	199.47935	790.90895
10.34	132.20816	200.42194	790.72388	132.35954	200.17112	790.89473
10.35	132.20816	200.42194	790.4882	132.31097	200.86098	790.90794
10.36	132.33602	201.63661	790.97824	132.25788	201.54717	790.94721
10.37	132.20816	202.53165	791.51489	132.19819	202.22557	791.00814
10.38	132.08029	202.02021	791.26282	132.13021	202.89245	791.08667
10.39	132.20816	204.64135	791.27144	132.05235	203.54477	791.18249
10.4	131.80631	203.93812	791.63719	131.96298	204.17607	791.29744
10.41	132.20816	204.64135	790.91415	131.86115	204.78532	791.4348
10.42	131.69671	205.98389	791.30989	131.74572	205.37149	791.59941
10.43	131.69671	205.98389	790.49072	131.61749	205.93321	791.79274
10.44	131.34263	206.21011	792.96295	131.47768	206.47307	792.01125
10.45	131.50492	207.45429	791.85364	131.32771	206.99454	792.24387
10.46	130.80169	207.03234	791.9783	131.16853	207.5002	792.48301
10.47	131.34263	207.61658	794.02542	131.00143	207.99449	792.71927
10.48	130.67382	208.66896	794.35669	130.82613	208.47886	792.94138
10.49	130.67382	208.66896	793.2373	130.64377	208.95177	793.14829
10.5	130.80169	209.2827	794.02321	130.45505	209.41186	793.35074
10.51	130.29024	210.33116	793.00224	130.26124	209.85598	793.56352
10.52	130.03452	210.07543	793.12637	130.06599	210.28042	793.80511
10.53	129.67651	210.97046	794.08531	129.87369	210.68412	794.09026
10.54	129.39522	210.97046	793.81569	129.68823	211.06589	794.42823
10.55	129.39522	211.6737	794.21509	129.51163	211.42597	794.82611
10.56	129.39522	211.6737	796.00113	129.34347	211.76484	795.28588
10.57	129.23894	211.90812	794.31343	129.18211	212.08431	795.80561
10.58	129.39522	212.37693	796.25656	129.02618	212.38574	796.38464
